Timestamp: 0.3533334, Drone Position: (-354.61, 45.00, -107.38), Speed: 1.866667, Camera Position: (-103.24, 0.00, -107.38), Camera Rotation: (0.00, 270.00, 0.00), Slider Value: 50, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.140388, Drone Position: (-351.50, 45.00, -107.38), Speed: 5.801939, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.86, 270.43, 358.12), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.153526, Drone Position: (-351.43, 45.00, -107.38), Speed: 5.867632, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.85, 270.45, 358.12), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.174318, Drone Position: (-351.30, 45.00, -107.38), Speed: 5.971592, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.79, 270.44, 358.08), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.188611, Drone Position: (-351.22, 45.00, -107.38), Speed: 6.043056, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.73, 270.44, 358.05), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.203274, Drone Position: (-351.13, 45.00, -107.38), Speed: 6.11637, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.69, 270.43, 358.04), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.217373, Drone Position: (-351.04, 45.00, -107.38), Speed: 6.186868, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.64, 270.42, 358.05), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.23125, Drone Position: (-350.95, 45.00, -107.38), Speed: 6.256252, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.59, 270.42, 358.05), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.245198, Drone Position: (-350.86, 45.00, -107.38), Speed: 6.325989, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.54, 270.41, 358.04), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.25892, Drone Position: (-350.78, 45.00, -107.38), Speed: 6.394598, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.49, 270.40, 358.05), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.273009, Drone Position: (-350.68, 45.00, -107.38), Speed: 6.465044, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.43, 270.38, 358.07), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.286888, Drone Position: (-350.59, 45.00, -107.38), Speed: 6.534441, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.33, 270.35, 358.07), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.300503, Drone Position: (-350.50, 45.00, -107.38), Speed: 6.602517, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.24, 270.32, 358.06), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.315012, Drone Position: (-350.41, 45.00, -107.38), Speed: 6.675062, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.16, 270.29, 358.02), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.328532, Drone Position: (-350.32, 45.00, -107.38), Speed: 6.742659, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.06, 270.26, 358.00), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.342988, Drone Position: (-350.22, 45.00, -107.38), Speed: 6.814941, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (7.00, 270.22, 358.01), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.361618, Drone Position: (-350.09, 45.00, -107.38), Speed: 6.908089, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (6.91, 270.18, 358.02), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.380464, Drone Position: (-349.96, 45.00, -107.38), Speed: 7.002318, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (6.84, 270.11, 358.04), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.399042, Drone Position: (-349.83, 45.00, -107.38), Speed: 7.095208, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (6.67, 270.00, 358.05), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.412278, Drone Position: (-349.73, 45.00, -107.38), Speed: 7.161389, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (6.59, 269.95, 358.06), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.426226, Drone Position: (-349.63, 45.00, -107.38), Speed: 7.231131, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (6.53, 269.88, 358.06), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.440208, Drone Position: (-349.53, 45.00, -107.38), Speed: 7.301039, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (6.46, 269.79, 358.07), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.454579, Drone Position: (-349.42, 45.00, -107.38), Speed: 7.372896, Camera Position: (-103.10, 1.73, -107.40), Camera Rotation: (6.39, 269.72, 358.07), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.469158, Drone Position: (-349.31, 45.00, -107.38), Speed: 7.445791, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (6.31, 269.64, 358.08), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.482074, Drone Position: (-349.22, 45.00, -107.38), Speed: 7.510374, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (6.22, 269.57, 358.09), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.4961, Drone Position: (-349.11, 45.00, -107.38), Speed: 7.5805, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (6.14, 269.49, 358.08), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.510032, Drone Position: (-349.00, 45.00, -107.38), Speed: 7.65016, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (6.07, 269.41, 358.08), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.52424, Drone Position: (-348.89, 45.00, -107.38), Speed: 7.721199, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (6.02, 269.34, 358.07), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.538385, Drone Position: (-348.78, 45.00, -107.38), Speed: 7.791926, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.95, 269.26, 358.07), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.552242, Drone Position: (-348.67, 45.00, -107.38), Speed: 7.861212, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.88, 269.20, 358.07), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.566363, Drone Position: (-348.56, 45.00, -107.38), Speed: 7.931814, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.77, 269.15, 358.07), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.580036, Drone Position: (-348.45, 45.00, -107.38), Speed: 8.000178, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.65, 269.09, 358.07), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.604986, Drone Position: (-348.25, 45.00, -107.38), Speed: 8.12493, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.55, 269.04, 358.09), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.621746, Drone Position: (-348.11, 45.00, -107.38), Speed: 8.20873, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.39, 268.93, 358.12), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.635028, Drone Position: (-348.00, 45.00, -107.38), Speed: 8.275139, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.33, 268.88, 358.12), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.648992, Drone Position: (-347.89, 45.00, -107.38), Speed: 8.344958, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.27, 268.84, 358.13), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.66298, Drone Position: (-347.77, 45.00, -107.38), Speed: 8.414899, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.21, 268.79, 358.14), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.677209, Drone Position: (-347.65, 45.00, -107.38), Speed: 8.486048, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.15, 268.74, 358.15), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.69123, Drone Position: (-347.53, 45.00, -107.38), Speed: 8.556149, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.11, 268.67, 358.18), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.705104, Drone Position: (-347.41, 45.00, -107.38), Speed: 8.625521, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.08, 268.61, 358.18), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.719217, Drone Position: (-347.29, 45.00, -107.38), Speed: 8.696083, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.06, 268.55, 358.16), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.733167, Drone Position: (-347.16, 45.00, -107.38), Speed: 8.765837, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.06, 268.51, 358.13), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.747334, Drone Position: (-347.04, 45.00, -107.38), Speed: 8.836672, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.07, 268.48, 358.15), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.761546, Drone Position: (-346.91, 45.00, -107.38), Speed: 8.907731, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.08, 268.44, 358.18), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.775508, Drone Position: (-346.79, 45.00, -107.38), Speed: 8.977538, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.08, 268.39, 358.20), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.790688, Drone Position: (-346.65, 45.00, -107.38), Speed: 9.053439, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.08, 268.33, 358.20), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.803129, Drone Position: (-346.54, 45.00, -107.38), Speed: 9.115644, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.07, 268.28, 358.20), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.816898, Drone Position: (-346.41, 45.00, -107.38), Speed: 9.184486, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.04, 268.22, 358.20), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.830786, Drone Position: (-346.28, 45.00, -107.38), Speed: 9.253929, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (5.01, 268.19, 358.20), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.844711, Drone Position: (-346.15, 45.00, -107.38), Speed: 9.323552, Camera Position: (-103.09, 1.73, -107.40), Camera Rotation: (4.97, 268.14, 358.21), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.85879, Drone Position: (-346.02, 45.00, -107.38), Speed: 9.39395, Camera Position: (-103.09, 1.74, -107.40), Camera Rotation: (4.90, 268.09, 358.23), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.872612, Drone Position: (-345.89, 45.00, -107.38), Speed: 9.463059, Camera Position: (-103.09, 1.74, -107.40), Camera Rotation: (4.82, 268.03, 358.24), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.88644, Drone Position: (-345.76, 45.00, -107.38), Speed: 9.532197, Camera Position: (-103.09, 1.74, -107.40), Camera Rotation: (4.73, 267.97, 358.23), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.900666, Drone Position: (-345.62, 45.00, -107.38), Speed: 9.603331, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (4.64, 267.92, 358.23), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.914611, Drone Position: (-345.48, 45.00, -107.38), Speed: 9.673056, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (4.54, 267.87, 358.23), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.928419, Drone Position: (-345.35, 45.00, -107.38), Speed: 9.742094, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (4.44, 267.83, 358.23), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.942489, Drone Position: (-345.21, 45.00, -107.38), Speed: 9.812442, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (4.35, 267.77, 358.21), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.956363, Drone Position: (-345.07, 45.00, -107.38), Speed: 9.881815, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (4.29, 267.73, 358.21), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.970705, Drone Position: (-344.93, 45.00, -107.38), Speed: 9.953524, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (4.21, 267.69, 358.23), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.984847, Drone Position: (-344.79, 45.00, -107.38), Speed: 10.02424, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (4.13, 267.63, 358.26), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 1.998358, Drone Position: (-344.65, 45.00, -107.38), Speed: 10.09179, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (4.02, 267.57, 358.28), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.012399, Drone Position: (-344.51, 45.00, -107.38), Speed: 10.16199, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (3.91, 267.49, 358.30), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.026135, Drone Position: (-344.37, 45.00, -107.38), Speed: 10.23068, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (3.78, 267.41, 358.33), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.04006, Drone Position: (-344.23, 45.00, -107.38), Speed: 10.3003, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (3.64, 267.35, 358.35), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.054592, Drone Position: (-344.08, 45.00, -107.38), Speed: 10.37296, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (3.50, 267.29, 358.37), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.068355, Drone Position: (-343.93, 45.00, -107.38), Speed: 10.44177, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (3.31, 267.24, 358.42), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.082716, Drone Position: (-343.78, 45.00, -107.38), Speed: 10.51357, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (3.14, 267.20, 358.45), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.095874, Drone Position: (-343.64, 45.00, -107.38), Speed: 10.57937, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (2.98, 267.15, 358.48), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.109895, Drone Position: (-343.49, 45.00, -107.38), Speed: 10.64947, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (2.82, 267.11, 358.52), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.123968, Drone Position: (-343.34, 45.00, -107.38), Speed: 10.71984, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (2.67, 267.07, 358.55), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.137694, Drone Position: (-343.19, 45.00, -107.38), Speed: 10.78847, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (2.52, 267.04, 358.57), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.151891, Drone Position: (-343.04, 45.00, -107.38), Speed: 10.85945, Camera Position: (-103.08, 1.74, -107.40), Camera Rotation: (2.37, 267.00, 358.57), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.16577, Drone Position: (-342.89, 45.00, -107.38), Speed: 10.92885, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (2.26, 266.97, 358.57), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.179909, Drone Position: (-342.73, 45.00, -107.38), Speed: 10.99954, Camera Position: (-103.07, 1.74, -107.40), Camera Rotation: (2.14, 266.94, 358.57), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.194324, Drone Position: (-342.57, 45.00, -107.38), Speed: 11.07162, Camera Position: (-103.07, 1.74, -107.39), Camera Rotation: (2.05, 266.91, 358.55), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.207811, Drone Position: (-342.42, 45.00, -107.38), Speed: 11.1, Camera Position: (-103.07, 1.74, -107.39), Camera Rotation: (1.99, 266.88, 358.55), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.221788, Drone Position: (-342.27, 45.00, -107.38), Speed: 11.1, Camera Position: (-103.07, 1.74, -107.39), Camera Rotation: (1.95, 266.86, 358.54), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.235515, Drone Position: (-342.12, 45.00, -107.38), Speed: 11.1, Camera Position: (-103.07, 1.74, -107.39), Camera Rotation: (1.90, 266.82, 358.54), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
Timestamp: 2.249399, Drone Position: (-341.96, 45.00, -107.38), Speed: 11.1, Camera Position: (-103.07, 1.74, -107.39), Camera Rotation: (1.83, 266.76, 358.53), Slider Value: 48, Phase: MoveToInitial, Scenario: 1
